metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
SILVER,COMEX,D,2021-01-06,comex_total_oz,445370669.567618,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-07,comex_eligible_mt,172262.735667,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-07,comex_registered_mt,270637.886261,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-07,comex_total_mt,442900.621928,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-07,comex_eligible_oz,16420827.870993,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-07,comex_pledged_oz,1825281.313413,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-07,comex_registered_oz,19465416.283104,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-07,comex_total_oz,35886244.154096,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-07,comex_eligible_oz,319156512.110278,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-07,comex_registered_oz,125252136.065223,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-07,comex_total_oz,444408648.175501,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-08,comex_eligible_mt,171991.571859,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-08,comex_registered_mt,271074.014021,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-08,comex_total_mt,443065.58588,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-08,comex_eligible_oz,16469837.054123,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-08,comex_pledged_oz,1858917.319446,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-08,comex_registered_oz,19424334.2819,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-08,comex_total_oz,35894171.336023,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-08,comex_eligible_oz,320365738.443939,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-08,comex_registered_oz,125240326.909281,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-08,comex_total_oz,445606065.35322,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-11,comex_eligible_mt,174335.160411,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-11,comex_registered_mt,270093.827351,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-11,comex_total_mt,444428.987762,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-11,comex_eligible_oz,16780742.059095,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-11,comex_pledged_oz,1882239.493083,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-11,comex_registered_oz,19383341.911904,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-11,comex_total_oz,36164083.970999,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-11,comex_eligible_oz,320900462.153453,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-11,comex_registered_oz,125064141.345413,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-11,comex_total_oz,445964603.498866,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-12,comex_eligible_mt,174615.80604,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-12,comex_registered_mt,265998.81709,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-12,comex_total_mt,440614.62313,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-12,comex_eligible_oz,16780810.932191,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-12,comex_pledged_oz,1888887.51727,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-12,comex_registered_oz,19674238.269062,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-12,comex_total_oz,36455049.201252,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-12,comex_eligible_oz,324586827.73595,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-12,comex_registered_oz,124765231.051973,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-12,comex_total_oz,449352058.787924,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-13,comex_eligible_mt,174645.16888,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-13,comex_registered_mt,265172.784815,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-13,comex_total_mt,439817.953695,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-13,comex_eligible_oz,16887910.201986,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-13,comex_pledged_oz,1930693.825168,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-13,comex_registered_oz,19818733.190477,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-13,comex_total_oz,36706643.392463,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-13,comex_eligible_oz,323203907.397024,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-13,comex_registered_oz,124187045.271722,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-13,comex_total_oz,447390952.668746,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-14,comex_eligible_mt,177353.019519,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-14,comex_registered_mt,266712.087363,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-14,comex_total_mt,444065.106882,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-14,comex_eligible_oz,16899190.109226,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-14,comex_pledged_oz,1939735.332905,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-14,comex_registered_oz,19732880.720234,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-14,comex_total_oz,36632070.82946,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-14,comex_eligible_oz,324056631.395153,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-14,comex_registered_oz,124430554.85618,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-14,comex_total_oz,448487186.251333,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-15,comex_eligible_mt,174965.51006,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-15,comex_registered_mt,268328.30917,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-15,comex_total_mt,443293.81923,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-15,comex_eligible_oz,16887413.668114,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-15,comex_pledged_oz,1949235.448011,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-15,comex_registered_oz,19835917.609514,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-15,comex_total_oz,36723331.277628,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-15,comex_eligible_oz,323202971.256044,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-15,comex_registered_oz,125719183.331744,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-15,comex_total_oz,448922154.587788,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-18,comex_eligible_mt,172850.854686,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-18,comex_registered_mt,262574.877709,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-18,comex_total_mt,435425.732395,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-18,comex_eligible_oz,17005469.926901,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-18,comex_pledged_oz,1947932.319904,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-18,comex_registered_oz,19751124.884253,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-18,comex_total_oz,36756594.811155,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-18,comex_eligible_oz,321798177.542597,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-18,comex_registered_oz,125823574.989251,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-18,comex_total_oz,447621752.531848,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-19,comex_eligible_mt,170222.849119,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-19,comex_registered_mt,262214.312617,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-19,comex_total_mt,432437.161737,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-19,comex_eligible_oz,16969040.881672,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-19,comex_pledged_oz,1977927.704815,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-19,comex_registered_oz,19666263.186034,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-19,comex_total_oz,36635304.067706,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-19,comex_eligible_oz,321790216.050638,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-19,comex_registered_oz,126606014.276716,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-19,comex_total_oz,448396230.327353,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-20,comex_eligible_mt,170830.169827,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-20,comex_registered_mt,258125.761357,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-20,comex_total_mt,428955.931184,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-20,comex_eligible_oz,17004154.727258,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-20,comex_pledged_oz,2005220.775951,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-20,comex_registered_oz,19713147.604057,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-20,comex_total_oz,36717302.331315,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-20,comex_eligible_oz,322022379.311144,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-20,comex_registered_oz,125492060.82743,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-20,comex_total_oz,447514440.138575,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-21,comex_eligible_mt,171107.199274,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-21,comex_registered_mt,260783.380792,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
COPPER,COMEX,D,2021-01-21,comex_total_mt,431890.580066,mt,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,COPPER_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-21,comex_eligible_oz,17046314.759218,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-21,comex_pledged_oz,1989431.509978,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-21,comex_registered_oz,19359068.162567,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
GOLD,COMEX,D,2021-01-21,comex_total_oz,36405382.921785,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,GOLD_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-21,comex_eligible_oz,326762985.606271,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-21,comex_registered_oz,125610379.652653,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
SILVER,COMEX,D,2021-01-21,comex_total_oz,452373365.258924,oz,False,simulated,ok,Simulated data for testing,SIM_20260108_144524,SILVER_Stocks_SIMULATED.xls,simulated_data_no_checksum
