metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
SILVER,LBMA,M,2017-03-01,lbma_holdings_oz,1031321000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-04-01,lbma_holdings_oz,241009000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-04-01,lbma_holdings_oz,1055393000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-05-01,lbma_holdings_oz,241596000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-05-01,lbma_holdings_oz,1053498000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-06-01,lbma_holdings_oz,243041000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-06-01,lbma_holdings_oz,1074647000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-07-01,lbma_holdings_oz,241135000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-07-01,lbma_holdings_oz,1077855000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-08-01,lbma_holdings_oz,243894000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-08-01,lbma_holdings_oz,1083032000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-09-01,lbma_holdings_oz,248942000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-09-01,lbma_holdings_oz,1089013000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-10-01,lbma_holdings_oz,251658000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-10-01,lbma_holdings_oz,1096559000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-11-01,lbma_holdings_oz,252110000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-11-01,lbma_holdings_oz,1103662000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2017-12-01,lbma_holdings_oz,251622000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2017-12-01,lbma_holdings_oz,1106489000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-01-01,lbma_holdings_oz,251678000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-01-01,lbma_holdings_oz,1108613000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-02-01,lbma_holdings_oz,251356000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-02-01,lbma_holdings_oz,1104999000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-03-01,lbma_holdings_oz,250142000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-03-01,lbma_holdings_oz,1086259000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-04-01,lbma_holdings_oz,250257000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-04-01,lbma_holdings_oz,1090476000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-05-01,lbma_holdings_oz,248573000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-05-01,lbma_holdings_oz,1097000000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-06-01,lbma_holdings_oz,247043000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-06-01,lbma_holdings_oz,1122091000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-07-01,lbma_holdings_oz,245381000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-07-01,lbma_holdings_oz,1107680000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-08-01,lbma_holdings_oz,242045000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-08-01,lbma_holdings_oz,1128297000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-09-01,lbma_holdings_oz,239588000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-09-01,lbma_holdings_oz,1129624000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-10-01,lbma_holdings_oz,238255000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-10-01,lbma_holdings_oz,1129268000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-11-01,lbma_holdings_oz,239330000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-11-01,lbma_holdings_oz,1135782000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2018-12-01,lbma_holdings_oz,240854000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2018-12-01,lbma_holdings_oz,1137680000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-01-01,lbma_holdings_oz,242967000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-01-01,lbma_holdings_oz,1146502000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-02-01,lbma_holdings_oz,245270000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-02-01,lbma_holdings_oz,1148400000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-03-01,lbma_holdings_oz,246635000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-03-01,lbma_holdings_oz,1163695000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-04-01,lbma_holdings_oz,245963000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-04-01,lbma_holdings_oz,1159570000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-05-01,lbma_holdings_oz,245202000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-05-01,lbma_holdings_oz,1152110000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-06-01,lbma_holdings_oz,244600000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-06-01,lbma_holdings_oz,1143018000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-07-01,lbma_holdings_oz,251133000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-07-01,lbma_holdings_oz,1140675000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-08-01,lbma_holdings_oz,258121000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-08-01,lbma_holdings_oz,1145738000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-09-01,lbma_holdings_oz,264550000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-09-01,lbma_holdings_oz,1146308000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-10-01,lbma_holdings_oz,265705000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-10-01,lbma_holdings_oz,1153427000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-11-01,lbma_holdings_oz,265660000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-11-01,lbma_holdings_oz,1160517000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2019-12-01,lbma_holdings_oz,267673000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2019-12-01,lbma_holdings_oz,1162162000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-01-01,lbma_holdings_oz,268883000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-01-01,lbma_holdings_oz,1165549000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-02-01,lbma_holdings_oz,271465000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-02-01,lbma_holdings_oz,1170061000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-03-01,lbma_holdings_oz,273779000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-03-01,lbma_holdings_oz,1175737000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-04-01,lbma_holdings_oz,272717000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-04-01,lbma_holdings_oz,1146719000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-05-01,lbma_holdings_oz,272793000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-05-01,lbma_holdings_oz,1145072000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-06-01,lbma_holdings_oz,278706000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-06-01,lbma_holdings_oz,1115657000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-07-01,lbma_holdings_oz,282620000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-07-01,lbma_holdings_oz,1093482000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-08-01,lbma_holdings_oz,287912000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-08-01,lbma_holdings_oz,1073500000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-09-01,lbma_holdings_oz,291574000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-09-01,lbma_holdings_oz,1077299000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-10-01,lbma_holdings_oz,300599000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-10-01,lbma_holdings_oz,1075121000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-11-01,lbma_holdings_oz,303891000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-11-01,lbma_holdings_oz,1076242000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2020-12-01,lbma_holdings_oz,306613000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2020-12-01,lbma_holdings_oz,1080538000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-01-01,lbma_holdings_oz,308709000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-01-01,lbma_holdings_oz,1104241000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-02-01,lbma_holdings_oz,307337000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-02-01,lbma_holdings_oz,1125154000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-03-01,lbma_holdings_oz,304179000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-03-01,lbma_holdings_oz,1143194000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-04-01,lbma_holdings_oz,303515000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-04-01,lbma_holdings_oz,1153154000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-05-01,lbma_holdings_oz,305398000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-05-01,lbma_holdings_oz,1171586000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-06-01,lbma_holdings_oz,308241000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-06-01,lbma_holdings_oz,1180113000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-07-01,lbma_holdings_oz,309755000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-07-01,lbma_holdings_oz,1176371000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-08-01,lbma_holdings_oz,312449000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-08-01,lbma_holdings_oz,1175664000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-09-01,lbma_holdings_oz,312139000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-09-01,lbma_holdings_oz,1173050000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-10-01,lbma_holdings_oz,310612000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-10-01,lbma_holdings_oz,1160965000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-11-01,lbma_holdings_oz,311731000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-11-01,lbma_holdings_oz,1170959000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2021-12-01,lbma_holdings_oz,309842000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2021-12-01,lbma_holdings_oz,1161454000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-01-01,lbma_holdings_oz,309007000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-01-01,lbma_holdings_oz,1142061000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-02-01,lbma_holdings_oz,309803000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-02-01,lbma_holdings_oz,1131432000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-03-01,lbma_holdings_oz,310877000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-03-01,lbma_holdings_oz,1107969000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-04-01,lbma_holdings_oz,310952000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-04-01,lbma_holdings_oz,1081730000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-05-01,lbma_holdings_oz,309150000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-05-01,lbma_holdings_oz,1021041000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-06-01,lbma_holdings_oz,309110000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-06-01,lbma_holdings_oz,997405000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-07-01,lbma_holdings_oz,309180000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-07-01,lbma_holdings_oz,950899000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-08-01,lbma_holdings_oz,307520000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-08-01,lbma_holdings_oz,916497000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-09-01,lbma_holdings_oz,303599000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-09-01,lbma_holdings_oz,871331000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-10-01,lbma_holdings_oz,299268000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-10-01,lbma_holdings_oz,852075000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-11-30,lbma_holdings_oz,294793000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
SILVER,LBMA,M,2022-11-30,lbma_holdings_oz,840347000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
GOLD,LBMA,M,2022-12-30,lbma_holdings_oz,291048000.0,oz,False,month_end,ok,,20260112_093028,lbma_vault_holdings.csv,67696e87a99983d31bdf58431d27002c
